x,y,z
-5.591621398925781e-07,-5.591621398925781e-07,-1.8788577318191527e-06
-5.476270914077758e-07,-5.476270914077758e-07,-2.200521945953369e-06
-5.304726958274841e-07,-5.304726958274841e-07,-2.277844190597534e-06
-5.078749656677246e-07,-5.078749656677246e-07,-2.3523154258728025e-06
-5.476270914077758e-07,-5.476270914077758e-07,-1.7994779348373413e-06
-5.304726958274841e-07,-5.304726958274841e-07,-1.7221558094024657e-06
-5.078749656677246e-07,-5.078749656677246e-07,-1.6476846933364868e-06
-5.986669659614563e-07,-4.913133084774017e-07,-2.200521945953369e-06
-5.799137353897095e-07,-4.7592291235923765e-07,-2.277844190597534e-06
-5.552098155021667e-07,-4.556489288806915e-07,-2.3523154258728025e-06
-5.986669659614563e-07,-4.913133084774017e-07,-1.7994779348373413e-06
-5.799137353897095e-07,-4.7592291235923765e-07,-1.7221558094024657e-06
-5.552098155021667e-07,-4.556489288806915e-07,-1.6476846933364868e-06
-5.248087048530578e-07,-4.306993782520294e-07,-2.423171281814575e-06
-5.248087048530578e-07,-4.306993782520294e-07,-1.5768288373947144e-06
-4.913133084774017e-07,-5.986669659614563e-07,-2.200521945953369e-06
-4.7592291235923765e-07,-5.799137353897095e-07,-2.277844190597534e-06
-4.556489288806915e-07,-5.552098155021667e-07,-2.3523154258728025e-06
-4.913133084774017e-07,-5.986669659614563e-07,-1.7994779348373413e-06
-4.7592291235923765e-07,-5.799137353897095e-07,-1.7221558094024657e-06
-4.556489288806915e-07,-5.552098155021667e-07,-1.6476846933364868e-06
-4.306993782520294e-07,-5.248087048530578e-07,-2.423171281814575e-06
-4.306993782520294e-07,-5.248087048530578e-07,-1.5768288373947144e-06
-4.800656735897064e-07,-4.800656735897064e-07,-2.423171281814575e-06
-4.800656735897064e-07,-4.800656735897064e-07,-1.5768288373947144e-06
-4.890223145484924e-07,-4.013302624225616e-07,-2.4896848201751707e-06
-4.890223145484924e-07,-4.013302624225616e-07,-1.5103151798248291e-06
-4.013302624225616e-07,-4.890223145484924e-07,-2.4896848201751707e-06
-4.013302624225616e-07,-4.890223145484924e-07,-1.5103151798248291e-06
-4.473302960395813e-07,-4.473302960395813e-07,-2.4896848201751707e-06
-4.1127464175224303e-07,-4.1127464175224303e-07,-2.5490813255310056e-06
-4.473302960395813e-07,-4.473302960395813e-07,-1.5103151798248291e-06
-4.1127464175224303e-07,-4.1127464175224303e-07,-1.4509184360504149e-06
-7.046314477920532e-07,-3.766333758831024e-07,-2.7040519714355467e-05
-7.046314477920532e-07,-3.766333758831024e-07,-2.695948028564453e-05
-7.381550073623657e-07,-3.0575379729270934e-07,-2.7040519714355467e-05
-7.381550073623657e-07,-3.0575379729270934e-07,-2.695948028564453e-05
-7.305805087089538e-07,-3.026163578033447e-07,-2.712114143371582e-05
-7.305805087089538e-07,-3.026163578033447e-07,-2.6878858566284178e-05
-7.645696997642517e-07,-2.31929674744606e-07,-2.7040519714355467e-05
-7.645696997642517e-07,-2.31929674744606e-07,-2.695948028564453e-05
-7.567241787910461e-07,-2.2954976558685302e-07,-2.712114143371582e-05
-7.567241787910461e-07,-2.2954976558685302e-07,-2.6878858566284178e-05
-7.15509295463562e-07,-2.9637366533279417e-07,-2.720052146911621e-05
-7.15509295463562e-07,-2.9637366533279417e-07,-2.6799478530883788e-05
-7.411136627197265e-07,-2.2481437027454374e-07,-2.720052146911621e-05
-7.411136627197265e-07,-2.2481437027454374e-07,-2.6799478530883788e-05
-7.178982496261596e-07,-2.1777206659317016e-07,-2.7277843475341794e-05
-7.178982496261596e-07,-2.1777206659317016e-07,-2.67221565246582e-05
-6.830142140388488e-07,-3.65078717470169e-07,-2.720052146911621e-05
-6.974009871482848e-07,-3.727685809135437e-07,-2.712114143371582e-05
