x,y,z
-4.6416363120079036e-07,-4.6416363120079036e-07,-2.1243114471435545e-05
-4.6416363120079036e-07,-4.6416363120079036e-07,-2.0756885528564453e-05
-4.4439056515693663e-07,-4.4439056515693663e-07,-2.130827522277832e-05
-4.4439056515693663e-07,-4.4439056515693663e-07,-2.069172477722168e-05
-4.943394362926483e-07,-4.943394362926483e-07,-1.7035453796386717e-05
-4.943394362926483e-07,-4.943394362926483e-07,-1.696454620361328e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.7105998992919922e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.6894001007080078e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.717545700073242e-05
-4.6416363120079036e-07,-4.6416363120079036e-07,-1.7243114471435546e-05
-4.4439056515693663e-07,-4.4439056515693663e-07,-1.730827522277832e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.6824542999267576e-05
-4.6416363120079036e-07,-4.6416363120079036e-07,-1.6756885528564454e-05
-4.4439056515693663e-07,-4.4439056515693663e-07,-1.6691724777221678e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.1175457000732422e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.082454299926758e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.1243114471435545e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.0756885528564453e-05
-4.858086109161377e-07,-3.9869281649589536e-07,-2.130827522277832e-05
-4.858086109161377e-07,-3.9869281649589536e-07,-2.069172477722168e-05
-4.592076241970062e-07,-3.7686195969581603e-07,-2.1370275497436523e-05
-4.592076241970062e-07,-3.7686195969581603e-07,-2.0629724502563474e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.717545700073242e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.7243114471435546e-05
-4.858086109161377e-07,-3.9869281649589536e-07,-1.730827522277832e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.6824542999267576e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.6756885528564454e-05
-4.858086109161377e-07,-3.9869281649589536e-07,-1.6691724777221678e-05
-4.592076241970062e-07,-3.7686195969581603e-07,-1.7370275497436524e-05
-4.592076241970062e-07,-3.7686195969581603e-07,-1.6629724502563475e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.1175457000732422e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.082454299926758e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.1243114471435545e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.0756885528564453e-05
-3.9869281649589536e-07,-4.858086109161377e-07,-2.130827522277832e-05
-3.9869281649589536e-07,-4.858086109161377e-07,-2.069172477722168e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-2.1370275497436523e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-2.0629724502563474e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.717545700073242e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.7243114471435546e-05
-3.9869281649589536e-07,-4.858086109161377e-07,-1.730827522277832e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.6824542999267576e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.6756885528564454e-05
